MySQL Shell 8.0.32

Copyright (c) 2016, 2023, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Please provide the password for 'root@localhost': *************
Save password for 'root@localhost'? [Y]es/[N]o/Ne[v]er (default No): N
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 10
Server version: 8.0.32 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > show databases;
+--------------------+
| Database           |
+--------------------+
| agencia            |
| ejemplo            |
| ejemplotdcs        |
| evaluacion_1       |
| information_schema |
| mysql              |
| ordenes_compra     |
| performance_schema |
| recursos_humanos   |
| sakila             |
| sys                |
| tarjetas_credito   |
| world              |
+--------------------+
13 rows in set (0.0018 sec)
 MySQL  localhost:3306 ssl  SQL > \use tarjetas_credito
Default schema set to `tarjetas_credito`.
Fetching global names, object names from `tarjetas_credito` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL >  show tables;
+----------------------------+
| Tables_in_tarjetas_credito |
+----------------------------+
| bancos                     |
| clientes                   |
| tarjetas                   |
+----------------------------+
3 rows in set (0.0026 sec)
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > LOAD DATA INFILE 'C:\\ProgramData\\MySQL\\MySQL Server 8.0\\Uploads\\clientes.csv'
                                                 -> INTO TABLE Clientes
                                                 -> FIELDS TERMINATED BY ','
                                                 -> ENCLOSED BY '"'
                                                 -> LINES TERMINATED BY '\r\n'
                                                 -> IGNORE 1 LINES
                                                 -> (nombre_cliente);
Query OK, 5000 rows affected (0.1332 sec)

Records: 5000  Deleted: 0  Skipped: 0  Warnings: 0
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > SELECT *
                                                 -> FROM Clientes
                                                 -> ;
+------------+--------------------------+
| cliente_id | nombre_cliente           |
|       4614 | Timothy Hubbard          |
|       4615 | Timothy Long             |
|       4616 | Timothy Moran            |
|       4617 | Timothy Rush             |
|       4618 | Timothy T Christian      |
|       4619 | Timothy V Mercado        |
|       4620 | Timothy X Jimenez        |
|       4621 | Timothy Y Mercer         |
|       4622 | Tina A Hebert            |
|       4623 | Tina Fry                 |
|       4624 | Tina I Wise              |
|       4625 | Tina Mcintosh            |
|       4626 | Tisha M Buchanan         |
|       4627 | Titus A Still            |
|       4628 | Tobie A Dillon           |
|       4629 | Toby Jansen              |
|       4630 | Toby K Sisk              |
|       4631 | Toby L Mcknight          |
|       4632 | Toby S Beaman            |
|       4633 | Toby Z Reardon           |
|       4634 | Todd Driggers            |
|       4635 | Todd F Ryan              |
|       4636 | Todd Hopper              |
|       4637 | Todd K Rojas             |
|       4638 | Todd V Kinsey            |
|       4639 | Todd X Hewitt            |
|       4640 | Toi X Whitney            |
|       4641 | Tom A Buck               |
|       4642 | Tom F Ratliff            |
|       4643 | Tom Harrison             |
|       4644 | Tom Knox                 |
|       4645 | Tom L Rosales            |
|       4646 | Tom P Carey              |
|       4647 | Tom R Gray               |
|       4648 | Tomas L Blanks           |
|       4649 | Tomas O Guenther         |
|       4650 | Tomasa G Gipson          |
|       4651 | Tomeka J Baca            |
|       4652 | Tomi Hills               |
|       4653 | Tommie I Marlowe         |
|       4654 | Tommy B Hunt             |
|       4655 | Tommy C Durham           |
|       4656 | Tommy I Holden           |
|       4657 | Tommy Q Forbes           |
|       4658 | Tommy Salas              |
|       4659 | Tony A Kern              |
|       4660 | Tony Baxter              |
|       4661 | Tony J Sanchez           |
|       4662 | Tony K Shelton           |
|       4663 | Tony Oneill              |
|       4664 | Tony R Maldonado         |
|       4665 | Tony W Cash              |
|       4666 | Tony Z Espinoza          |
|       4667 | Tony Z Stokes            |
|       4668 | Tora Beam                |
|       4669 | Tosha O Musselman        |
|       4670 | Toshia E Fabian          |
|       4671 | Toshiko V Knoll          |
|       4672 | Tracee Barnes            |
|       4673 | Tracy D Holland          |
|       4674 | Tracy P Barrera          |
|       4675 | Tracy V Salinas          |
|       4676 | Tracy W Roy              |
|       4677 | Tracy X Adkins           |
|       4678 | Trang Nall               |
|       4679 | Travis F Vaughn          |
|       4680 | Travis Lott              |
|       4681 | Travis Marshall          |
|       4682 | Travis S Bell            |
|       4683 | Travis T Vargas          |
|       4684 | Treasa M Morrison        |
|       4685 | Trent H Fredrick         |
|       4686 | Trent L Wilburn          |
|       4687 | Tressie Horowitz         |
|       4688 | Trevor A Jarrell         |
|       4689 | Trevor Jaramillo         |
|       4690 | Tricia G Randall         |
|       4691 | Trinidad L Dunn          |
|       4692 | Trinity K Bautista       |
|       4693 | Tristan E Bolling        |
|       4694 | Tristan U Shank          |
|       4695 | Troy C Buchanan          |
|       4696 | Troy H Kinney            |
|       4697 | Troy Howard              |
|       4698 | Troy I Carr              |
|       4699 | Troy L Stewart           |
|       4700 | Troy T Maness            |
|       4701 | Twanna Q Gist            |
|       4702 | Twila C Sampson          |
|       4703 | Tyler D Abbott           |
|       4704 | Tyler E Moran            |
|       4705 | Tyler E Summers          |
|       4706 | Tyler F Burnett          |
|       4707 | Tyler J Castillo         |
|       4708 | Tyler Lang               |
|       4709 | Tyler M Snider           |
|       4710 | Tyler R Day              |
|       4711 | Tyler S Ortega           |
|       4712 | Tynisha U Nutt           |
|       4713 | Tyree Wheeler            |
|       4714 | Tyrell C Wood            |
|       4715 | Tyrell T Horne           |
|       4716 | Tyrell Whatley           |
|       4717 | Tyron A Cooley           |
|       4718 | Tyron M Seymour          |
|       4719 | Tyron Q Chamberlain      |
|       4720 | Tyron Sparrow            |
|       4721 | Tyrone J Terry           |
|       4722 | Tyrone Lang              |
|       4723 | Ulysses Purnell          |
|       4724 | Ulysses U Barnhill       |
|       4725 | Una Christensen          |
|       4726 | Usha Bruce               |
|       4727 | Val Hargrave             |
|       4728 | Val O Kern               |
|       4729 | Valda I Fawcett          |
|       4730 | Valencia Grisham         |
|       4731 | Valene K Boss            |
|       4732 | Valene Y Shumaker        |
|       4733 | Valentine F Mcginnis     |
|       4734 | Valentine Humes          |
|       4735 | Valentine Toliver        |
|       4736 | Valeri Bunker            |
|       4737 | Valerie K Morin          |
|       4738 | Vance J Jefferies        |
|       4739 | Vance Lind               |
|       4740 | Vance V Nall             |
|       4741 | Vance Z Flournoy         |
|       4742 | Vanesa Y Jasso           |
|       4743 | Vanessa Craig            |
|       4744 | Vanessa Hammond          |
|       4745 | Vanessa Knox             |
|       4746 | Vanessa P Morse          |
|       4747 | Vanessa V Thompson       |
|       4748 | Vannessa A Hills         |
|       4749 | Vaughn M Terry           |
|       4750 | Vella V Hudgins          |
|       4751 | Vennie T Gatlin          |
|       4752 | Verdie K Lorenzo         |
|       4753 | Verdie Z Newby           |
|       4754 | Vergie N Muncy           |
|       4755 | Verla Pettigrew          |
|       4756 | Vern F Weathers          |
|       4757 | Vern Okeefe              |
|       4758 | Vern X Ramsey            |
|       4759 | Vernon B Mcclure         |
|       4760 | Vernon Calhoun           |
|       4761 | Vernon Garrett           |
|       4762 | Vernon Henry             |
|       4763 | Vernon N Ezell           |
|       4764 | Vernon Q Bridges         |
|       4765 | Vernon S Booth           |
|       4766 | Vernon S Valencia        |
|       4767 | Vernon Sanford           |
|       4768 | Vernon U Sheppard        |
|       4769 | Veronica Holman          |
|       4770 | Veronica O Simpson       |
|       4771 | Veronica T Walls         |
|       4772 | Vicenta T Gil            |
|       4773 | Vickey Spellman          |
|       4774 | Vicky Stpierre           |
|       4775 | Victor B Solomon         |
|       4776 | Victor F Manning         |
|       4777 | Victor K Sutton          |
|       4778 | Victor Kaufman           |
|       4779 | Victor Suarez            |
|       4780 | Victor T Mcdaniel        |
|       4781 | Victor U Daniels         |
|       4782 | Victor Z Paulk           |
|       4783 | Victoria D Oneill        |
|       4784 | Victoria Dotson          |
|       4785 | Victoria Mays            |
|       4786 | Victoria N Fitzgerald    |
|       4787 | Victoria S Nash          |
|       4788 | Victoria T Garrett       |
|       4789 | Vilma P Ceja             |
|       4790 | Vince Q Choate           |
|       4791 | Vincent A Harrell        |
|       4792 | Vincent Crawford         |
|       4793 | Vincent E Phillips       |
|       4794 | Vincent I Cole           |
|       4795 | Vincent N Mosley         |
|       4796 | Vincent Obrien           |
|       4797 | Vincent T Ford           |
|       4798 | Vincent Z Howell         |
|       4799 | Vincenzo M Dabney        |
|       4800 | Vincenzo S Rock          |
|       4801 | Vincenzo W Appleton      |
|       4802 | Vincenzo Z Hartwell      |
|       4803 | Virgie Harter            |
|       4804 | Virgil Snider            |
|       4805 | Virgilio Benavides       |
|       4806 | Virgilio Gillis          |
|       4807 | Virgilio U Kirkpatrick   |
|       4808 | Virgina B Broussard      |
|       4809 | Virginia A Oneill        |
|       4810 | Virginia G Woodard       |
|       4811 | Virginia H Mcfarland     |
|       4812 | Virginia L Owen          |
|       4813 | Virginia M Cohen         |
|       4814 | Virginia N Welch         |
|       4815 | Virginia Nelson          |
|       4816 | Virginia U Glass         |
|       4817 | Virginia Y Vaughn        |
|       4818 | Vito E Rowland           |
|       4819 | Vivian D Hunter          |
|       4820 | Vivian E Mccarty         |
|       4821 | Vivian I Mcintyre        |
|       4822 | Vivian J Cardenas        |
|       4823 | Vivian W Acosta          |
|       4824 | Vivian Z Bowden          |
|       4825 | Viviana Gil              |
|       4826 | Vivienne B Compton       |
|       4827 | Wade Best                |
|       4828 | Wade L Rau               |
|       4829 | Walker K Herrmann        |
|       4830 | Walker T Adkins          |
|       4831 | Walker T Dewitt          |
|       4832 | Walker U Bruton          |
|       4833 | Wallace O Crist          |
|       4834 | Wallace R Castro         |
|       4835 | Wally K Hyde             |
|       4836 | Walter C Powell          |
|       4837 | Walter G Wolf            |
|       4838 | Walter G Wright          |
|       4839 | Walter Thomas            |
|       4840 | Walter X Suarez          |
|       4841 | Wan Stacey               |
|       4842 | Wanda H Norman           |
|       4843 | Wanda Henry              |
|       4844 | Wanda Stanton            |
|       4845 | Wanda U Wagner           |
|       4846 | Wanda W Anderson         |
|       4847 | Wanda W Keller           |
|       4848 | Warner E Sherwood        |
|       4849 | Warren A Winters         |
|       4850 | Warren C Burton          |
|       4851 | Warren G Roberson        |
|       4852 | Warren I Hanson          |
|       4853 | Warren U Cortez          |
|       4854 | Warren X Jefferson       |
|       4855 | Wayne H Vasquez          |
|       4856 | Wayne I Lucas            |
|       4857 | Wayne M Fuentes          |
|       4858 | Wayne Oliver             |
|       4859 | Wayne R Calderon         |
|       4860 | Wayne R Dunlap           |
|       4861 | Wayne Rush               |
|       4862 | Wayne V Mason            |
|       4863 | Wayne Weldon             |
|       4864 | Wayne Z Norman           |
|       4865 | Wendell Montanez         |
|       4866 | Wendolyn Davison         |
|       4867 | Wendy Bray               |
|       4868 | Wendy G Jordan           |
|       4869 | Wendy G Sharpe           |
|       4870 | Wendy H Kemp             |
|       4871 | Wendy Hadley             |
|       4872 | Wendy Steele             |
|       4873 | Wendy T Carlson          |
|       4874 | Wendy W Hayden           |
|       4875 | Wes Branson              |
|       4876 | Wes S Pedigo             |
|       4877 | Wesley A Reid            |
|       4878 | Wesley Bliss             |
|       4879 | Wesley F Hines           |
|       4880 | Wesley G Hensley         |
|       4881 | Wesley I Mcpherson       |
|       4882 | Wesley L Talley          |
|       4883 | Wesley Mcconnell         |
|       4884 | Wesley O Holland         |
|       4885 | Wesley O Smallwood       |
|       4886 | Wesley S Bird            |
|       4887 | Wesley Sears             |
|       4888 | Wesley W Gaines          |
|       4889 | Whitney Clifford         |
|       4890 | Wilber Gleason           |
|       4891 | Wilbert T Castro         |
|       4892 | Wilford O Byars          |
|       4893 | Wilfred Heck             |
|       4894 | Wilfredo L Gilbreath     |
|       4895 | Will Osborne             |
|       4896 | Willa D Breeden          |
|       4897 | Willard F Hedrick        |
|       4898 | Willia Overstreet        |
|       4899 | William Boyle            |
|       4900 | William Cobb             |
|       4901 | William F Golden         |
|       4902 | William J Hoover         |
|       4903 | William R Clark          |
|       4904 | William X Bridges        |
|       4905 | William Z Beach          |
|       4906 | William Z Gay            |
|       4907 | Williams Guay            |
|       4908 | Willian E Woodley        |
|       4909 | Willian R Cummings       |
|       4910 | Willie B Thomas          |
|       4911 | Willie Brinson           |
|       4912 | Willie F Trowbridge      |
|       4913 | Willie Hess              |
|       4914 | Willie K Raney           |
|       4915 | Willie N Steele          |
|       4916 | Willie Q Hansen          |
|       4917 | Willie S Ryan            |
|       4918 | Willie X Duvall          |
|       4919 | Willie Z Forbes          |
|       4920 | Willis M Tam             |
|       4921 | Willy Grier              |
|       4922 | Willy Y Garber           |
|       4923 | Wilmer S Trujillo        |
|       4924 | Wilton G Johnson         |
|       4925 | Wilton J Flint           |
|       4926 | Wilton L Durant          |
|       4927 | Winford Archuleta        |
|       4928 | Winford Faulkner         |
|       4929 | Winford L Dell           |
|       4930 | Winfred Deberry          |
|       4931 | Winnie Stegall           |
|       4932 | Winston Fogarty          |
|       4933 | Wonda P Shultz           |
|       4934 | Woodrow R Cornejo        |
|       4935 | Woodrow T Bourne         |
|       4936 | Woodrow X Autry          |
|       4937 | Wyatt Kimble             |
|       4938 | Xavier Jones             |
|       4939 | Yaeko Hyatt              |
|       4940 | Yaeko N Mercado          |
|       4941 | Yahaira Z Fagan          |
|       4942 | Yan K Kunz               |
|       4943 | Yen A Wilks              |
|       4944 | Yen Lavigne              |
